Employee_ID,Age,Gender,Country,Job_Role,Experience_Years,Company_Size,Work_Hours_Per_Day,Meetings_Per_Day,Internet_Speed_Mbps,Work_Environment,Sleep_Hours,Exercise_Hours_Per_Week,Screen_Time_Hours,Stress_Level,Productivity_Score,Burnout_Risk
8987,44,Male,China,Marketing,5,MNC,6.9,6,70.2,Home,8.8,5.1,10.4,High,95,No
8988,48,Male,South Korea,Manager,4,MNC,6.4,3,65.6,Coworking,7.2,5.3,7.1,Low,90,No
8989,38,Male,Canada,Software Developer,16,Large,7.7,1,114.1,Home,4.9,4.2,8.8,High,75,No
8990,52,Female,China,HR,20,MNC,9.4,1,86.9,Hybrid,5.5,0.3,5.7,Medium,75,No
8991,32,Other,Australia,HR,6,Large,7.4,4,55.6,Hybrid,7.6,1.3,5.4,Medium,78,No
8992,30,Male,South Korea,HR,0,Small,6.1,5,139.2,Home,5.5,2.1,13.2,Low,55,Yes
8993,24,Female,Australia,Data Scientist,1,Medium,7.0,3,18.4,Home,4.5,2.8,10.7,Medium,43,Yes
8994,35,Female,UK,Marketing,6,Large,6.6,6,167.1,Coworking,7.7,5.7,5.9,Low,100,No
8995,40,Female,Japan,Software Developer,11,Small,9.7,3,39.6,Hybrid,8.3,0.4,9.3,Medium,85,No
8996,43,Female,Japan,Designer,8,MNC,7.8,6,13.5,Office,6.8,0.6,12.3,High,56,Yes
8997,31,Male,UK,HR,1,Large,8.5,5,82.9,Office,7.0,4.7,10.7,High,82,No
8998,28,Female,India,Marketing,5,Medium,4.6,4,109.5,Home,5.7,3.1,11.1,Medium,50,Yes
8999,46,Other,UK,Software Engineer,22,MNC,7.7,5,199.2,Coworking,4.3,2.0,5.3,High,74,No
9000,53,Female,Japan,Designer,20,Medium,8.1,6,109.1,Home,8.4,4.9,6.3,Medium,97,No
9001,48,Male,USA,Data Scientist,20,Large,9.8,3,116.9,Office,8.1,5.2,5.2,Medium,100,No
9002,38,Male,Canada,Manager,11,Small,7.1,7,16.5,Coworking,8.2,1.4,12.9,High,68,No
9003,30,Male,UK,HR,7,Medium,7.3,1,58.8,Home,8.8,3.8,7.0,Low,100,No
9004,31,Other,India,Designer,6,Large,8.9,3,123.7,Hybrid,6.7,1.3,12.6,Medium,78,No
9005,34,Female,India,Software Developer,5,MNC,7.0,0,65.4,Office,7.4,5.1,11.8,Medium,89,No
9006,39,Male,USA,Manager,7,MNC,4.3,4,55.2,Coworking,8.4,4.7,11.4,High,79,No
9007,27,Other,China,HR,1,Large,5.4,1,110.3,Coworking,6.0,5.0,12.4,Low,68,No
9008,22,Female,South Korea,HR,0,Large,7.7,4,88.9,Coworking,7.4,3.2,10.6,High,87,No
9009,23,Male,China,Software Developer,0,MNC,9.6,1,169.7,Coworking,4.3,5.9,11.3,High,89,No
9010,24,Other,Australia,Software Developer,0,Medium,6.9,7,184.7,Home,6.1,0.5,9.9,Medium,57,Yes
9011,49,Male,China,Marketing,11,Medium,7.1,3,29.2,Home,6.6,2.6,8.5,Medium,69,No
9012,27,Other,China,Software Developer,4,Medium,4.9,0,51.6,Home,6.9,1.3,6.1,High,64,No
9013,29,Female,Australia,Manager,1,Small,7.6,5,54.0,Hybrid,7.0,5.8,12.6,Medium,80,No
9014,52,Male,USA,Marketing,17,Small,5.9,4,118.3,Hybrid,5.4,0.6,9.3,Medium,54,Yes
9015,50,Male,Australia,Designer,22,Small,4.7,0,163.6,Home,6.7,1.4,9.7,Medium,67,No
9016,23,Other,China,Marketing,1,Large,7.4,3,129.1,Office,8.9,2.8,10.6,High,91,No
9017,33,Female,China,Software Engineer,2,Medium,9.1,0,15.7,Office,7.6,5.7,5.7,High,100,No
9018,27,Female,UK,HR,2,MNC,8.9,2,120.4,Office,7.9,2.2,13.1,High,93,No
9019,35,Male,UK,Software Developer,8,Medium,7.5,6,33.3,Office,7.0,3.4,7.1,Low,79,No
9020,35,Female,China,Designer,4,Small,9.9,3,78.2,Hybrid,7.2,3.0,8.8,Low,90,No
9021,33,Other,China,Marketing,6,Small,9.8,2,151.0,Office,4.3,6.0,10.4,Medium,84,No
9022,23,Male,UK,Marketing,0,Large,7.6,7,177.1,Office,8.1,0.9,10.4,Low,81,No
9023,42,Other,UK,Data Scientist,20,Medium,4.0,6,179.4,Coworking,5.6,3.0,5.7,Medium,64,No
9024,25,Female,South Korea,Data Analyst,0,Large,8.1,3,177.3,Coworking,5.4,4.5,9.0,Medium,91,No
9025,27,Male,South Korea,Manager,3,MNC,6.2,3,85.5,Hybrid,5.3,1.3,11.1,Low,50,Yes
9026,31,Male,Germany,Data Scientist,7,Small,6.3,3,94.3,Hybrid,7.3,0.1,7.1,High,68,No
9027,40,Female,Canada,HR,2,Medium,9.7,2,177.5,Home,6.1,1.0,5.2,Medium,100,No
9028,27,Other,Canada,Marketing,2,Small,5.2,3,140.2,Coworking,4.8,5.0,12.4,High,57,Yes
9029,33,Female,Japan,Designer,6,Medium,4.1,0,193.7,Coworking,5.8,2.0,7.7,Low,64,No
9030,36,Other,South Korea,Designer,13,Medium,4.3,4,88.4,Home,6.7,5.0,13.6,Low,60,No
9031,54,Male,South Korea,Data Analyst,19,Large,9.4,1,28.7,Coworking,5.0,1.6,5.8,Medium,67,No
9032,54,Female,USA,Manager,28,MNC,5.3,2,57.9,Home,8.6,2.8,13.0,Medium,76,No
9033,53,Female,India,Software Engineer,25,Small,7.9,5,152.2,Home,7.0,4.0,9.8,Low,87,No
9034,44,Other,India,Data Scientist,15,Large,9.5,4,61.0,Coworking,5.8,3.8,10.7,High,82,No
9035,30,Female,China,Software Engineer,7,Medium,6.5,6,170.7,Coworking,4.7,3.7,8.2,Medium,71,No
9036,49,Female,Canada,Designer,24,MNC,6.7,2,55.5,Hybrid,6.3,1.5,11.6,Low,58,Yes
9037,44,Female,China,Software Engineer,5,Large,8.1,5,196.2,Office,4.6,5.1,5.3,Medium,82,No
9038,39,Male,Japan,Marketing,12,Large,9.1,7,22.1,Office,4.3,0.1,12.1,Low,34,Yes
9039,37,Other,South Korea,Designer,8,Small,5.0,4,44.5,Hybrid,4.8,4.3,7.5,High,52,Yes
9040,23,Male,Germany,Software Developer,0,MNC,7.7,2,160.4,Coworking,4.2,5.8,12.8,Low,76,No
9041,50,Female,Canada,Marketing,3,MNC,9.0,6,105.9,Hybrid,5.6,3.4,8.7,Low,75,No
9042,45,Female,Australia,Marketing,6,Large,4.6,4,162.4,Home,6.3,0.5,10.7,Low,58,Yes
9043,48,Male,Japan,Manager,6,Medium,7.2,3,155.3,Coworking,4.9,4.9,13.2,High,77,No
9044,41,Other,Japan,Software Engineer,17,Small,5.7,6,141.5,Coworking,6.6,5.8,9.6,Low,77,No
9045,31,Other,Canada,Software Developer,3,MNC,8.6,5,39.0,Office,5.8,5.8,6.3,Low,92,No
9046,40,Female,Canada,HR,4,Small,9.7,3,165.5,Coworking,4.6,4.8,11.5,High,88,No
9047,35,Other,China,Data Analyst,0,Medium,9.0,3,104.6,Home,8.1,3.4,9.2,Medium,100,No
9048,53,Male,South Korea,Software Engineer,21,Medium,5.0,7,161.9,Coworking,8.3,3.6,13.8,Medium,82,No
9049,46,Male,China,Designer,12,Small,7.2,3,25.3,Coworking,8.1,5.2,6.1,Low,95,No
9050,22,Female,Canada,Software Engineer,0,Small,5.9,3,183.8,Office,7.4,5.9,11.3,High,100,No
9051,39,Other,China,Designer,9,Medium,4.3,5,123.5,Coworking,4.1,3.0,9.4,High,48,Yes
9052,38,Female,USA,Data Scientist,0,MNC,7.9,7,27.6,Home,5.5,5.0,5.9,High,70,No
9053,51,Female,Australia,Data Analyst,24,Large,5.9,7,27.6,Home,5.1,4.6,13.0,Medium,47,Yes
9054,22,Other,South Korea,Marketing,0,Medium,7.2,7,39.3,Coworking,8.9,2.3,6.3,High,82,No
9055,33,Other,Canada,Designer,4,Small,9.9,0,172.6,Office,6.8,1.3,8.9,Medium,100,No
9056,22,Other,UK,Manager,1,MNC,5.5,1,89.4,Hybrid,8.0,2.2,11.6,Medium,70,No
9057,31,Other,India,Data Analyst,7,Small,8.8,6,149.7,Hybrid,8.9,1.0,10.7,Medium,94,No
9058,26,Male,UK,Data Analyst,2,Medium,8.3,0,160.1,Coworking,8.6,0.5,6.1,High,100,No
9059,28,Female,Australia,Marketing,0,Medium,9.0,6,95.3,Home,5.2,2.8,7.0,Low,66,No
9060,46,Other,USA,HR,7,MNC,9.7,5,139.4,Office,6.6,4.5,12.1,Medium,96,No
9061,32,Other,Germany,HR,2,MNC,8.5,6,26.9,Home,8.1,1.3,12.5,High,76,No
9062,47,Male,China,Manager,7,Large,7.2,5,42.4,Coworking,6.0,5.1,10.9,High,72,No
9063,48,Female,Canada,Data Scientist,24,Medium,4.2,5,42.0,Hybrid,6.4,1.1,13.1,Medium,42,Yes
9064,32,Other,China,HR,4,Small,6.9,1,154.0,Home,8.1,0.7,11.7,Medium,92,No
9065,53,Other,Canada,Manager,9,Large,8.7,2,175.4,Office,7.4,6.0,7.5,Low,100,No
9066,23,Female,South Korea,Data Scientist,1,Small,6.2,7,138.3,Home,4.1,5.1,10.5,High,58,Yes
9067,44,Male,Australia,Marketing,12,Large,4.3,2,92.9,Coworking,6.2,2.8,8.7,High,57,Yes
9068,33,Male,Australia,Software Engineer,6,Large,6.6,7,167.6,Home,6.9,4.6,11.1,High,73,No
9069,31,Other,China,Manager,3,Small,9.0,3,74.6,Office,7.9,4.6,13.0,Low,90,No
9070,53,Other,China,Data Analyst,20,Large,7.3,3,152.3,Coworking,4.9,4.0,13.8,High,69,No
9071,39,Female,Australia,Software Engineer,9,Large,4.8,7,136.4,Office,7.9,4.7,11.6,Low,81,No
9072,24,Female,South Korea,Manager,1,Medium,7.1,2,179.3,Hybrid,6.0,0.4,9.2,Low,71,No
9073,39,Other,Japan,Software Developer,17,MNC,7.3,5,158.8,Hybrid,7.7,1.4,10.0,Low,88,No
9074,26,Male,Australia,Data Analyst,0,Medium,4.1,3,170.6,Coworking,8.0,0.9,9.2,Medium,71,No
9075,25,Other,Japan,Designer,2,Medium,8.4,4,104.9,Hybrid,4.7,0.7,6.2,High,56,Yes
9076,42,Female,China,Data Scientist,16,Medium,4.2,2,191.6,Home,4.3,0.2,8.5,Low,51,Yes
9077,42,Other,China,Manager,19,Medium,6.0,5,158.7,Home,6.8,2.0,6.5,Low,80,No
9078,31,Male,Germany,Data Scientist,0,Large,9.0,0,147.7,Office,6.9,4.2,8.2,Low,100,No
9079,52,Other,China,Manager,24,Medium,6.4,7,156.1,Home,5.3,4.8,6.4,Medium,75,No
9080,52,Male,Japan,Software Engineer,12,Medium,5.6,7,77.5,Home,9.0,4.4,13.5,Medium,84,No
9081,44,Male,UK,Data Scientist,10,Medium,9.3,4,41.2,Hybrid,4.4,1.3,13.8,Medium,44,Yes
9082,30,Other,South Korea,Manager,6,Small,7.9,1,111.6,Home,6.2,4.2,11.3,High,83,No
9083,24,Female,China,HR,2,Small,8.3,3,111.5,Office,7.5,3.8,10.6,Medium,92,No
9084,24,Other,Canada,Software Engineer,2,Medium,6.4,2,129.2,Home,7.5,3.5,13.1,Low,81,No
9085,45,Female,Germany,Data Scientist,0,Small,9.1,3,75.7,Coworking,4.5,0.5,8.1,Medium,58,Yes
9086,50,Male,Australia,Data Scientist,13,Large,8.9,1,77.2,Coworking,5.1,2.3,12.2,High,73,No
9087,30,Other,Germany,Marketing,8,Medium,5.5,2,11.5,Coworking,8.0,5.7,13.3,Low,72,No
9088,49,Other,Japan,Marketing,0,MNC,8.1,4,196.2,Coworking,8.8,4.6,9.2,Low,100,No
9089,33,Female,Japan,Data Scientist,6,MNC,7.0,7,165.6,Office,4.3,4.7,13.5,Low,54,Yes
9090,30,Other,South Korea,Marketing,2,Small,5.2,6,69.8,Coworking,6.0,5.5,13.7,High,60,No
9091,22,Other,India,Software Engineer,1,Medium,4.5,2,121.6,Coworking,7.0,5.8,11.8,Low,86,No
9092,23,Other,South Korea,Software Engineer,0,Small,7.2,4,108.9,Office,8.7,4.3,5.4,High,100,No
9093,30,Female,China,Software Developer,2,Large,7.7,3,81.0,Office,4.2,0.0,13.1,Medium,41,Yes
9094,40,Other,China,Manager,4,Small,4.3,0,66.9,Hybrid,6.2,0.7,9.1,High,55,Yes
9095,50,Male,China,Manager,15,Large,9.5,1,26.8,Coworking,8.6,5.3,10.3,Medium,100,No
9096,40,Female,USA,Software Developer,9,MNC,9.0,7,133.1,Home,8.5,4.8,12.2,Medium,100,No
9097,37,Male,Canada,Software Developer,7,MNC,8.6,7,196.5,Coworking,8.9,2.7,13.6,Low,96,No
9098,28,Female,UK,Manager,0,MNC,4.3,7,183.6,Office,6.6,2.5,11.6,Low,62,No
9099,50,Female,UK,Software Developer,22,Large,7.1,2,169.8,Office,5.3,3.4,5.2,High,77,No
9100,35,Other,Australia,Marketing,7,Small,5.1,0,41.8,Office,8.0,1.2,8.5,High,72,No
9101,23,Female,South Korea,Designer,1,MNC,6.2,4,87.2,Office,4.7,4.3,6.5,Medium,64,No
9102,43,Female,China,HR,19,Medium,4.2,5,24.9,Office,8.7,1.2,12.6,High,59,Yes
9103,36,Female,Australia,Data Analyst,10,Large,8.5,0,22.0,Coworking,5.1,3.3,9.7,High,76,No
9104,33,Male,USA,Software Developer,9,Medium,9.9,0,16.4,Office,5.6,2.6,10.9,Low,82,No
9105,37,Male,Japan,Data Analyst,1,Medium,9.8,1,190.7,Coworking,7.2,4.1,9.8,Medium,100,No
9106,33,Male,Germany,Data Analyst,8,MNC,5.5,4,185.1,Office,5.1,3.4,9.8,Low,63,No
9107,40,Female,Australia,Software Engineer,1,Medium,5.6,2,182.3,Home,7.3,0.6,6.8,High,81,No
9108,36,Female,China,HR,14,Medium,9.0,3,91.4,Coworking,6.8,2.1,11.3,High,84,No
9109,44,Male,South Korea,Data Analyst,3,Large,5.5,1,148.7,Hybrid,7.4,5.0,5.5,High,99,No
9110,25,Other,Japan,Designer,1,MNC,7.5,3,185.3,Office,6.1,4.8,12.1,Low,82,No
9111,54,Female,USA,Software Engineer,12,MNC,5.9,7,59.2,Office,4.5,4.0,8.0,Low,50,Yes
9112,44,Male,Australia,Marketing,10,Small,7.4,4,40.8,Home,8.8,4.4,5.4,High,99,No
9113,53,Other,Canada,Marketing,3,Small,5.8,4,64.5,Hybrid,7.6,4.3,5.4,Medium,81,No
9114,38,Female,UK,Data Scientist,3,MNC,9.8,5,19.4,Coworking,7.1,5.4,12.6,Low,81,No
9115,52,Female,UK,Marketing,8,Large,7.3,3,163.6,Home,5.5,4.6,9.5,Low,77,No
9116,34,Female,USA,HR,0,Medium,8.4,5,137.6,Coworking,6.8,4.3,10.4,Medium,94,No
9117,48,Other,USA,Software Engineer,26,MNC,6.8,7,147.7,Home,8.2,5.5,9.0,High,96,No
9118,52,Other,China,Manager,1,Large,4.5,5,71.1,Hybrid,8.6,1.3,11.7,Medium,60,No
9119,22,Other,Canada,Manager,1,MNC,4.4,5,34.4,Office,4.4,0.7,5.3,Medium,39,Yes
9120,51,Male,India,Data Scientist,15,Medium,9.4,1,185.0,Hybrid,5.0,0.6,5.4,Low,88,No
9121,39,Other,Canada,Software Engineer,7,Medium,5.7,1,53.8,Coworking,8.0,4.5,9.5,Medium,91,No
9122,34,Other,Canada,Software Engineer,8,Large,6.3,2,21.7,Office,7.4,2.0,9.4,High,67,No
9123,25,Other,USA,Data Scientist,1,Small,5.7,2,54.6,Home,4.7,0.2,5.5,Low,52,Yes
9124,53,Male,Canada,Software Engineer,16,Medium,9.2,0,122.4,Coworking,7.8,1.2,11.8,High,88,No
9125,52,Female,Germany,HR,29,Medium,6.7,6,169.1,Hybrid,5.0,5.7,12.4,Low,67,No
9126,33,Other,India,Designer,11,Small,5.5,0,16.9,Home,6.8,0.7,13.7,Low,53,Yes
9127,50,Male,South Korea,Designer,14,Large,5.4,1,98.7,Hybrid,8.8,1.6,11.5,High,87,No
9128,32,Female,India,HR,2,MNC,9.6,4,65.3,Coworking,6.6,3.5,12.5,High,82,No
9129,39,Other,Canada,Manager,9,Large,9.4,2,111.6,Coworking,7.9,4.4,9.1,High,100,No
9130,27,Male,Australia,Manager,5,Large,7.9,1,190.7,Coworking,4.2,4.9,13.0,High,75,No
9131,37,Male,Canada,Marketing,3,MNC,6.6,4,21.5,Hybrid,5.5,0.2,11.2,High,49,Yes
9132,54,Female,Australia,Software Engineer,27,MNC,8.0,0,196.7,Hybrid,4.8,1.1,9.2,Low,78,No
9133,44,Female,Japan,Data Scientist,11,Large,5.1,1,26.5,Hybrid,8.8,2.1,7.3,Low,88,No
9134,50,Female,India,Designer,6,Medium,8.3,0,140.8,Coworking,8.3,0.3,9.4,Low,95,No
9135,48,Female,India,Marketing,16,Small,8.9,2,172.4,Office,4.6,5.6,8.0,Medium,85,No
9136,23,Male,Australia,Software Engineer,0,Large,8.0,1,176.4,Office,8.9,4.6,11.9,High,100,No
9137,25,Other,Japan,Marketing,0,Small,5.0,4,59.7,Home,4.3,1.2,10.9,Medium,35,Yes
9138,54,Other,UK,Software Engineer,14,Small,7.4,4,197.9,Hybrid,6.1,2.6,5.5,High,83,No
9139,36,Male,Canada,Software Engineer,10,Medium,7.0,3,183.0,Home,7.8,3.9,10.4,High,100,No
9140,35,Male,Australia,Marketing,6,Large,8.7,7,134.6,Coworking,8.6,1.6,8.5,High,98,No
9141,23,Female,Japan,Data Scientist,1,MNC,6.3,6,167.7,Hybrid,4.6,5.1,9.7,Medium,59,Yes
9142,26,Female,USA,Marketing,3,Medium,5.7,0,149.7,Coworking,6.8,4.4,7.8,High,87,No
9143,50,Male,Germany,Designer,22,Small,5.5,5,170.3,Office,8.5,1.4,6.4,High,86,No
9144,42,Male,Canada,Manager,7,MNC,4.3,5,181.6,Coworking,5.5,5.3,5.5,High,75,No
9145,26,Other,Australia,Designer,2,MNC,8.6,7,75.4,Hybrid,7.6,1.7,8.5,Medium,76,No
9146,45,Female,Australia,Software Developer,4,MNC,8.3,2,87.9,Hybrid,6.5,0.4,12.8,High,66,No
9147,38,Female,South Korea,Marketing,9,Large,6.0,2,133.6,Office,8.9,4.3,8.0,Medium,100,No
9148,54,Male,Germany,Data Scientist,22,Small,8.9,0,185.3,Home,4.9,5.3,9.0,Low,97,No
9149,28,Other,China,Marketing,1,Medium,5.9,6,16.6,Coworking,8.8,1.3,10.0,Medium,60,No
9150,24,Female,USA,Marketing,0,Small,7.1,7,62.2,Hybrid,6.2,2.9,12.6,Low,52,Yes
9151,32,Male,South Korea,HR,3,MNC,7.9,6,80.0,Home,5.9,5.5,13.1,Medium,70,No
9152,22,Female,Canada,Data Analyst,1,Small,6.8,5,102.1,Coworking,7.2,3.0,10.5,Medium,77,No
9153,35,Female,Japan,Data Analyst,12,Large,9.6,2,17.4,Coworking,7.6,4.4,10.6,Medium,95,No
9154,50,Male,UK,Software Developer,4,Small,5.1,3,97.1,Hybrid,4.3,5.3,9.4,Medium,64,No
9155,38,Male,USA,Software Engineer,8,Medium,6.0,3,181.0,Coworking,4.1,1.4,6.2,Low,62,No
9156,30,Male,China,Marketing,6,Small,7.4,1,53.4,Hybrid,5.3,3.6,13.8,High,69,No
9157,26,Male,Japan,Data Scientist,0,Small,4.2,0,119.0,Coworking,4.0,3.6,6.0,High,63,No
9158,39,Other,Canada,Designer,10,Medium,9.3,2,172.8,Coworking,4.4,4.9,8.9,Medium,86,No
9159,42,Other,Japan,Manager,14,MNC,4.8,1,89.0,Hybrid,6.6,4.8,6.6,Low,75,No
9160,23,Other,India,Designer,1,Small,8.6,5,23.3,Home,8.2,2.2,12.4,Low,75,No
9161,42,Female,USA,HR,19,MNC,7.3,5,132.8,Office,7.2,3.2,10.3,Medium,82,No
9162,37,Female,Germany,Marketing,2,Large,4.4,6,73.7,Home,6.3,0.2,13.9,Low,39,Yes
9163,31,Female,Australia,Designer,2,Large,6.1,2,125.8,Coworking,5.9,5.3,13.4,Medium,75,No
9164,50,Female,South Korea,HR,18,Small,5.6,1,13.2,Hybrid,6.6,3.0,8.8,Medium,69,No
9165,45,Male,Germany,Data Scientist,20,Small,5.1,1,78.4,Coworking,4.1,0.3,12.2,Medium,34,Yes
9166,52,Female,Australia,HR,30,Small,6.8,7,50.4,Office,6.4,3.0,5.5,Medium,69,No
9167,36,Other,Australia,Data Scientist,7,Medium,5.6,5,136.4,Office,4.6,3.3,7.3,Low,60,No
9168,53,Male,Australia,Designer,27,MNC,5.0,1,70.3,Hybrid,4.2,3.4,9.6,Low,47,Yes
9169,36,Male,Canada,Manager,10,MNC,6.8,7,56.9,Coworking,5.0,1.5,5.9,Low,52,Yes
9170,51,Other,South Korea,HR,9,Large,9.6,1,12.8,Hybrid,5.3,4.5,12.4,Low,70,No
9171,22,Other,UK,Data Scientist,0,Medium,7.0,3,168.2,Home,4.8,0.1,12.9,Medium,59,Yes
9172,28,Female,China,Designer,6,MNC,8.1,6,136.1,Office,6.9,4.4,6.0,Low,97,No
9173,45,Other,China,Software Developer,14,MNC,8.3,6,135.6,Home,5.0,1.9,6.3,Low,76,No
9174,30,Male,Canada,Data Scientist,6,Large,4.2,6,164.6,Office,5.2,2.9,11.7,High,43,Yes
9175,27,Male,India,HR,0,Large,4.2,3,122.8,Hybrid,8.7,5.1,12.9,Low,89,No
9176,46,Female,South Korea,Software Developer,23,MNC,6.0,4,128.2,Home,7.3,0.5,12.4,Low,59,Yes
9177,37,Male,China,Software Engineer,12,Small,5.4,0,64.3,Hybrid,8.2,2.8,10.5,Medium,87,No
9178,35,Male,India,HR,8,Small,4.1,7,114.9,Home,8.6,0.2,13.8,High,47,Yes
9179,33,Female,USA,Designer,7,Large,8.4,6,67.8,Coworking,4.2,1.7,8.1,High,55,Yes
9180,32,Male,Japan,HR,7,Medium,5.8,2,95.0,Hybrid,5.9,4.6,7.9,High,75,No
9181,50,Other,Australia,Marketing,11,Large,7.7,2,166.3,Coworking,6.7,3.1,10.4,High,87,No
9182,40,Male,USA,Data Scientist,5,MNC,6.8,3,176.5,Coworking,6.5,5.1,12.8,High,83,No
9183,25,Other,Australia,Data Scientist,0,Small,8.0,2,153.5,Hybrid,6.1,1.1,5.4,Low,85,No
9184,43,Other,India,Designer,21,Medium,9.9,2,13.5,Hybrid,5.2,5.2,12.0,Medium,81,No
9185,34,Female,Germany,Data Analyst,0,MNC,5.1,7,142.9,Home,6.9,5.7,8.2,High,73,No
9186,39,Other,Canada,Data Scientist,12,Large,6.2,0,194.0,Coworking,8.6,4.2,7.9,Medium,100,No
9187,37,Male,Germany,Marketing,8,MNC,5.5,4,40.1,Home,4.7,1.0,10.3,Low,36,Yes
9188,31,Male,China,Data Analyst,8,Medium,4.5,2,82.4,Office,5.9,3.7,8.5,Medium,64,No
9189,22,Male,Japan,Data Scientist,1,Small,8.6,4,67.0,Coworking,4.2,1.2,7.9,High,49,Yes
9190,23,Male,Australia,Software Developer,0,MNC,6.0,3,127.0,Office,7.2,2.7,9.0,High,86,No
9191,27,Male,Canada,Data Scientist,1,MNC,5.4,5,125.6,Hybrid,6.4,5.3,9.6,Medium,80,No
9192,54,Female,Australia,Data Analyst,6,Medium,8.8,0,150.0,Home,8.5,0.7,6.1,Medium,100,No
9193,45,Male,Canada,HR,5,Large,6.9,5,158.6,Home,8.8,3.5,7.0,Medium,95,No
9194,25,Other,India,Software Engineer,0,Large,9.7,6,43.4,Hybrid,5.8,0.9,5.8,Low,75,No
9195,33,Other,South Korea,Manager,2,Medium,7.5,5,44.4,Coworking,4.8,3.8,6.0,Low,65,No
9196,51,Male,Germany,Designer,12,Large,8.1,6,106.9,Office,6.5,1.9,7.6,Medium,72,No
9197,53,Other,Japan,Designer,20,MNC,8.8,0,63.7,Home,5.0,1.5,7.0,Medium,69,No
9198,38,Female,USA,Software Engineer,13,Medium,6.9,6,173.3,Coworking,8.1,2.7,8.9,Medium,87,No
9199,32,Female,Canada,HR,2,Medium,8.3,7,133.0,Coworking,7.2,5.0,11.1,Low,94,No
9200,24,Other,India,Data Analyst,1,MNC,5.4,2,139.1,Office,7.5,5.2,14.0,Low,84,No
9201,30,Female,India,Software Engineer,0,Medium,7.6,0,185.2,Coworking,7.7,5.2,11.6,Low,100,No
9202,33,Male,South Korea,Software Developer,11,Large,9.2,0,101.8,Hybrid,4.5,4.9,8.7,Low,80,No
9203,30,Other,South Korea,Data Analyst,4,Medium,8.5,5,167.7,Coworking,5.4,5.5,8.6,Medium,89,No
9204,41,Other,Canada,Designer,19,Large,10.0,2,122.9,Home,7.8,2.7,6.1,Low,100,No
9205,48,Female,Japan,Data Analyst,8,Large,9.5,1,191.1,Hybrid,8.3,4.9,7.4,High,100,No
9206,40,Other,China,Marketing,11,Medium,5.2,6,49.9,Home,6.8,0.6,6.7,Medium,49,Yes
9207,39,Male,South Korea,Marketing,11,MNC,4.9,7,48.3,Coworking,7.5,2.3,13.5,Low,51,Yes
9208,34,Other,Canada,Data Analyst,12,Small,8.3,7,158.7,Home,8.6,4.9,11.5,High,100,No
9209,45,Male,Australia,Manager,0,Large,9.4,2,128.3,Coworking,6.3,3.9,6.6,High,99,No
9210,46,Female,Australia,Software Developer,15,Medium,9.1,1,96.9,Office,8.1,1.8,6.2,Low,100,No
9211,36,Male,China,Software Engineer,8,MNC,7.0,1,187.3,Office,7.5,5.8,7.6,Medium,100,No
9212,38,Male,Canada,Data Scientist,16,MNC,5.8,7,154.8,Coworking,8.1,3.9,5.2,Medium,92,No
9213,44,Other,South Korea,Data Analyst,13,Large,8.4,0,89.8,Hybrid,4.2,4.4,13.6,Medium,66,No
9214,43,Male,China,Designer,14,Large,9.6,0,41.8,Home,5.2,5.2,10.6,Medium,84,No
9215,26,Female,South Korea,Software Engineer,2,Medium,6.3,6,175.7,Hybrid,8.9,3.9,13.7,Medium,88,No
9216,38,Male,UK,Software Engineer,16,Small,9.2,4,75.2,Home,8.6,4.6,8.6,Medium,100,No
9217,43,Female,Germany,Software Developer,13,MNC,7.9,6,34.3,Home,5.9,5.6,12.6,Medium,70,No
9218,45,Female,Australia,Marketing,23,Small,8.3,1,17.2,Coworking,7.9,0.2,12.8,Low,73,No
9219,22,Male,Canada,Data Analyst,1,Medium,9.4,0,44.0,Coworking,7.3,2.8,6.2,Low,100,No
9220,37,Male,Canada,Software Engineer,15,Large,7.3,7,142.6,Home,6.0,0.9,10.2,Low,68,No
9221,51,Female,Japan,Marketing,19,Small,9.2,4,160.6,Hybrid,4.3,2.3,13.0,Medium,64,No
9222,35,Other,Australia,Data Scientist,8,Medium,4.2,2,28.4,Home,5.1,1.5,8.3,Medium,41,Yes
9223,51,Male,USA,Software Engineer,18,MNC,5.2,6,57.4,Home,6.8,1.2,9.4,Low,47,Yes
9224,43,Other,Australia,Data Scientist,8,Large,6.1,4,84.7,Coworking,5.0,3.0,10.7,High,49,Yes
9225,44,Male,India,Data Scientist,7,Large,5.4,1,174.3,Office,8.9,5.6,11.3,Low,100,No
9226,46,Male,Germany,Data Scientist,5,MNC,9.1,6,117.3,Office,5.9,1.6,9.7,Low,76,No
9227,48,Female,Australia,Manager,0,Large,8.6,0,157.7,Home,6.6,5.8,9.7,Medium,100,No
9228,52,Other,Japan,HR,23,Medium,5.1,4,63.9,Home,4.8,2.6,13.1,Medium,34,Yes
9229,38,Other,India,Data Scientist,5,Small,6.1,7,146.9,Office,6.7,1.3,5.8,High,71,No
9230,32,Other,Canada,Software Engineer,0,Large,9.4,2,150.2,Coworking,6.6,5.7,12.5,Medium,100,No
9231,22,Male,USA,Marketing,1,MNC,5.7,2,49.8,Hybrid,5.2,1.3,9.1,Low,45,Yes
9232,54,Male,Germany,Data Scientist,3,Medium,6.6,5,107.6,Coworking,4.4,0.7,5.9,High,57,Yes
